# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
8600 28.5519 2.31511 2.22151 -1.78611 -0.111706 -0.0849563
8650 28.2657 2.3685 2.08672 -2.05651 0.145374 -0.0252986
8700 28.3795 2.46839 1.95296 -2.17834 0.354863 -0.179055
8750 28.5394 2.48205 1.93078 -2.01263 0.214631 -0.0710765
8800 28.3943 2.19748 1.95269 -2.0042 0.230867 -0.0581629
8850 29.2246 2.25816 2.2814 -2.11125 0.0372341 0.118697
8900 28.9048 2.35322 2.14808 -2.21343 0.158802 0.184299
8950 28.8476 2.3345 2.03962 -1.92131 0.192411 0.0223029
9000 28.7966 1.96528 2.01797 -1.81195 0.081609 -0.0181698
9050 28.7972 1.90119 2.08737 -1.89923 0.0340642 -0.0452567
9100 28.4768 1.93382 1.84248 -1.85648 0.059391 -0.073104
9150 28.4842 1.94674 2.23964 -1.68626 -0.0754423 -0.0743396
9200 28.3666 1.95805 2.29909 -1.65586 -0.00534276 0.0217307
9250 28.3416 2.08838 1.90508 -1.81061 -0.0463908 -0.170428
9300 28.7819 2.33843 1.77546 -1.84251 0.0373341 -0.171947
9350 28.7242 2.37884 1.65338 -1.92689 -0.170806 -0.0444451
9400 28.7082 2.07888 1.78461 -1.7077 -0.122666 -0.0596911
9450 28.346 2.12798 2.10299 -1.5588 -0.100812 0.189681
9500 28.0065 2.14774 1.81699 -1.63895 0.0440011 0.0287721
9550 28.4467 2.13803 1.6844 -1.70664 -0.124327 0.0349251
9600 28.3678 2.09216 1.9567 -1.67683 -0.0345241 0.170212
9650 28.1378 2.18152 1.80543 -1.82292 -0.124283 0.173049
9700 28.3635 2.11336 1.55776 -1.41977 -0.125122 0.340561
9750 28.6007 2.00331 2.01739 -1.23952 -0.0932672 0.407839
9800 28.7304 1.91965 1.65018 -1.29174 0.0515311 0.24864
9850 28.6859 2.1295 1.88603 -1.40415 -0.158286 0.298573
9900 28.9223 2.58319 2.02981 -1.75762 -0.125908 0.313597
9950 28.9026 2.74695 1.70848 -1.84963 -0.389447 0.175679
10000 28.6474 2.43414 1.58696 -1.55831 -0.400146 0.225479
10050 28.9114 2.5652 1.81009 -1.72416 -0.168105 0.191619
10100 28.8165 2.26468 1.71677 -1.74694 0.182346 0.0822678
10150 28.8647 2.30887 1.12328 -1.89654 0.268168 -0.0974868
10200 29.2483 2.502 1.35534 -2.12692 0.181165 -0.0404348
10250 28.9676 2.03717 1.45784 -1.99437 -0.0622476 -0.155977
10300 28.7864 1.85307 1.50727 -1.77907 -0.0582954 -0.317415
10350 29.2621 2.14254 1.63141 -1.93489 -0.246256 -0.22435
10400 28.7734 2.35093 1.8192 -1.62506 -0.0851016 -0.00292184
10450 29.2815 2.12139 1.73417 -1.55043 -0.005247 0.104447
10500 29.902 2.25972 1.80307 -1.93775 -0.0273123 0.14093
10550 29.7372 2.22586 2.08475 -2.16578 0.0945897 0.0811592
10600 29.7197 2.54577 2.09498 -1.95236 0.0344091 0.058216
