# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
7500 110.47 3.20256 3.22879 -3.04211 0.373235 -0.119344
7550 110.953 3.43355 2.52473 -3.15509 0.259068 -0.0840275
7600 111.668 3.46104 2.39468 -2.98356 0.112143 -0.164565
7650 110.531 2.96019 2.34751 -2.96363 0.323948 -0.221248
7700 111.564 3.02209 2.36938 -3.24901 0.209533 -0.119519
7750 112.082 3.83357 2.61076 -3.75585 0.143134 -0.0379916
7800 110.888 3.88117 2.83456 -3.23548 -0.194447 0.420999
7850 109.78 4.30308 2.68221 -3.27876 0.115441 0.351906
7900 109.152 4.08777 2.50045 -3.35325 0.354739 0.158203
7950 109.657 4.14487 2.90373 -3.15265 0.403712 -0.0245215
8000 109.518 3.42862 2.91385 -2.93509 0.0945779 0.112997
8050 109.127 3.02079 2.86668 -2.71708 -0.059406 0.029538
8100 110.016 2.98237 2.49142 -3.11295 -0.155294 0.0439525
8150 109.136 3.14209 2.60063 -2.69522 -0.236485 -0.0399602
8200 107.6 2.8181 2.63195 -2.50247 -0.343048 0.171186
8250 108.459 3.16001 2.60229 -2.89297 -0.114636 0.176979
8300 109.033 3.01587 2.42526 -3.05857 0.104682 -0.0582078
8350 110.89 3.56843 2.40184 -3.55094 -0.0267229 0.104115
8400 110.57 3.54733 2.5696 -3.48981 0.095265 0.11483
8450 111.234 3.62858 2.9826 -3.47579 0.00468423 -0.0245418
8500 110.671 3.47041 3.0614 -3.21536 0.168065 0.0934577
8550 110.655 3.44608 2.79092 -3.0181 -0.0467818 0.192895
8600 110.901 3.57331 2.32468 -2.95974 0.0561803 0.147158
8650 110.365 3.88586 2.23158 -2.83722 0.0557045 0.0635405
8700 110.664 3.76909 2.10972 -2.75221 0.120105 -0.207164
8750 110.731 3.22003 2.24553 -2.75871 0.0449225 -0.0567209
8800 111.674 3.68598 2.51052 -3.12767 0.133103 -0.105207
8850 111.287 4.44933 2.92877 -3.62475 -0.193422 -0.217513
