# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
10650 1.72313 1.77253 1.61556 -0.156639 -0.22359 0.292203
10700 1.67057 1.83383 1.8165 -0.143199 -0.235003 0.137601
10750 1.95661 1.7789 1.50483 0.0221904 -0.0897963 -0.00883312
10800 1.8785 1.73377 1.25657 -0.0247798 -0.17255 0.0799914
10850 1.73078 1.67391 1.30344 -0.0671391 -0.249093 0.123656
10900 1.76305 1.6094 1.50476 0.0306848 -0.198831 0.00361297
10950 1.71628 1.89971 1.33247 -0.110192 0.0506112 -0.204501
11000 1.92067 1.9111 1.34514 -0.208695 0.234209 -0.0888076
11050 1.40379 1.71241 1.69452 0.118652 0.16709 0.0623796
11100 1.99321 1.94222 2.30707 -0.0704051 0.0851854 -0.051115
11150 1.75075 1.86519 2.07159 -0.111803 0.182681 -0.25578
11200 1.68869 1.62778 1.81722 0.15703 0.146792 -0.0561137
11250 1.99867 1.76235 1.60946 -0.0451969 0.0892517 0.0540022
11300 1.83404 1.43076 1.49851 -0.190237 0.150686 -0.0372009
11350 1.62262 1.76675 1.27895 -0.144951 0.136879 -0.0209157
11400 1.48843 1.7788 1.34428 -0.030458 0.185141 -0.0872133
11450 1.60068 1.55022 1.33317 0.277491 0.0416984 -0.0119825
11500 1.52605 1.59307 1.22096 0.176553 -0.00674562 0.0594671
11550 1.15807 1.75974 1.65222 0.061198 0.128614 -0.164045
11600 1.1918 1.70796 1.81408 0.147003 0.140105 -0.0890886
11650 1.80134 1.97284 1.84597 0.132216 0.0418188 -0.136717
11700 1.66231 2.04357 1.84347 0.0694769 -0.0413213 0.181023
11750 1.3556 1.92292 1.87652 0.265014 0.00822853 0.0336312
11800 1.34994 1.84412 1.82285 0.286679 0.112165 0.0622931
11850 1.40794 1.81463 1.8077 0.122148 -0.00508113 0.156321
11900 1.50671 1.75496 1.87421 -0.0543809 -0.00428425 0.150809
11950 1.47424 1.61727 1.59367 0.0797549 -0.0296182 0.0813004
12000 1.47593 1.49505 1.52672 0.0344324 -0.0216086 0.128894
12050 1.36533 1.46897 1.81774 0.0413064 -0.0429382 0.121544
