# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
12950 135.582 4.29554 2.98076 -3.63505 0.279234 0.0734298
13000 136.58 3.72849 3.00474 -3.25656 0.310501 -0.116292
13050 137.831 3.61052 2.86396 -3.07553 0.230114 -0.0651971
13100 137.634 3.53962 2.75518 -3.43352 0.138366 -0.125728
13150 135.848 3.4728 2.66746 -3.44462 0.000946681 0.105199
13200 134.932 2.99481 2.56582 -3.40182 0.0360732 0.112233
13250 135.365 3.29862 2.7349 -3.71077 0.0542943 0.31075
13300 135.201 3.08391 2.80442 -3.38866 0.259665 0.216677
13350 135.137 3.27197 2.77636 -3.16694 -0.105319 0.387093
13400 134.535 3.28678 2.50696 -3.18787 -0.0919954 0.155099
13450 136.066 3.92157 3.19188 -3.56248 0.524579 -0.148317
13500 135.628 3.93881 3.08856 -3.98926 0.638875 -0.440286
13550 134.153 3.87955 2.98121 -3.8277 0.609835 -0.135365
13600 134.918 3.95434 3.10465 -3.8317 0.124271 -0.031872
13650 134.561 3.76537 3.15692 -3.40863 0.0368718 0.258787
13700 132.295 3.376 3.21786 -3.02953 -0.182264 0.325684
13750 132.885 3.7406 3.19827 -3.32601 -0.190344 0.173426
13800 131.853 3.65487 3.16453 -3.47664 -0.0370538 -0.0370678
13850 133.875 3.26454 3.14642 -3.35282 0.0486332 -0.162825
13900 133.284 3.03406 3.02257 -3.33896 0.0642945 -0.197835
13950 133.732 3.33708 2.81678 -3.31726 0.40809 -0.166604
14000 133.481 3.79816 2.93523 -3.21564 0.187199 0.306231
14050 134.812 3.59912 3.13879 -3.24298 0.136169 0.389407
14100 134.153 3.46611 2.92934 -3.36202 0.153275 0.282031
14150 133.837 3.66898 3.27598 -3.37526 0.340188 -0.0204325
14200 133.232 3.66985 3.18477 -3.30254 0.291265 -0.209286
14250 132.671 3.74658 3.12819 -3.00548 0.307944 -0.249058
14300 131.88 3.55646 2.97457 -2.90328 -0.228654 -0.177632
14350 131.692 3.92618 3.11433 -3.2753 -0.222593 0.0723332
14400 131.645 3.84734 2.95921 -3.42982 -0.0640144 -0.0494112
14450 131.149 3.5989 2.95008 -3.30528 0.225862 -0.140193
14500 131.111 3.26212 2.99355 -3.15539 -0.0174848 -0.142225
14550 132.616 3.74792 2.69282 -3.26089 0.295538 -0.20435
14600 132.293 4.04469 2.85144 -3.16895 0.196451 -0.117206
14650 132.306 3.6536 2.76931 -3.60292 0.189924 0.0520885
14700 131.744 3.67241 3.01309 -3.36412 0.293374 -0.213658
14750 131.308 3.63175 3.26286 -3.33564 0.404632 -0.00199147
14800 131.161 3.39502 2.74204 -2.91757 0.397255 0.194683
14850 131.37 2.92775 2.57789 -2.68972 0.200142 -0.0904236
14900 132.269 3.00757 2.40867 -2.99557 0.303684 -0.133956
14950 131.485 2.89449 2.2249 -3.15598 0.484954 -0.298557
15000 131.384 3.38091 2.55459 -3.12838 0.239255 0.051511
15050 131.229 3.45759 2.59185 -3.34443 0.114142 0.138967
15100 131.768 2.98929 2.86455 -3.13104 0.273786 0.296158
15150 133.573 3.81979 2.76362 -3.75194 0.247104 0.00430752
15200 133.399 4.03015 2.75159 -3.78959 -0.114448 -0.0072399
15250 132.477 3.53217 2.50107 -3.61653 -0.187686 -0.0365269
15300 131.835 3.44557 2.53155 -3.33127 -0.166321 -0.0185833
15350 131.713 2.82031 2.67491 -2.97319 -0.282515 0.0706652
15400 131.867 3.25415 2.52503 -3.37582 -0.155686 -0.0539539
15450 133.383 3.5956 2.68808 -3.43574 -0.253318 -0.0684228
15500 132.34 3.28906 2.59504 -2.98226 -0.450518 -0.0358383
15550 132.382 3.37702 2.43449 -3.06505 -0.304675 0.139512
15600 132.596 4.03622 2.44737 -3.7785 -0.182198 0.229893
15650 131.652 4.00325 2.1551 -4.00725 -0.28388 0.136553
15700 131.358 3.86 2.38354 -3.85747 0.0435957 -0.107315
15750 131.812 3.32545 2.81293 -3.44233 0.241787 -0.175234
15800 131.014 3.32959 2.5696 -3.41186 0.280474 -0.269392
15850 131.022 3.61806 2.56258 -3.28212 0.555111 -0.16988
15900 130.993 3.77213 2.8301 -3.30374 0.266828 -0.0211048
15950 130.936 4.07622 2.90655 -3.28822 -0.182634 -0.0489499
16000 130.459 3.9695 2.90691 -3.05901 -0.54466 0.110043
16050 131.373 3.73565 3.08926 -3.0733 -0.557882 0.17304
16100 131.969 3.59719 2.92969 -3.54504 -0.452102 0.197815
16150 132.778 3.80142 3.28676 -3.65803 -0.276863 0.200781
16200 132.786 4.3057 3.76107 -3.6386 -0.203316 -0.0874704
16250 131.278 3.89275 3.39345 -3.30534 -0.314098 -0.00194842
16300 131.899 4.05919 3.4111 -3.60523 -0.330861 0.0240193
16350 130.69 3.64694 2.94544 -3.328 -0.212986 0.161659
16400 130.004 3.77553 2.91352 -3.43153 -0.192406 0.258125
16450 129.791 3.58997 3.16293 -3.345 -0.0630057 0.156698
16500 129.166 3.56463 2.84538 -3.84671 0.130883 0.428127
16550 129.932 3.49273 3.04786 -3.47274 0.0908525 0.201689
16600 130.232 3.34874 3.03074 -3.30098 -0.320696 0.0916265
16650 129.858 3.55527 2.70495 -3.25571 -0.129274 0.333276
16700 130.258 4.08196 2.95224 -3.50615 0.0691229 0.197197
16750 129.269 4.10971 2.92093 -3.10724 0.166007 0.193728
16800 130.225 3.84693 2.99296 -3.11076 0.454855 -0.0290898
16850 131.077 3.57232 2.92482 -3.14911 0.349561 0.0389725
16900 131.015 3.50126 3.11169 -2.99163 -0.0847398 0.158853
16950 130.818 3.77904 2.84972 -3.50135 0.0616432 0.249823
17000 131.218 3.87963 3.01855 -3.50532 -0.0425042 0.52396
17050 131.358 3.73213 2.87839 -3.26668 -0.0871384 0.402038
17100 131.625 3.52753 3.15275 -3.13094 -0.0737191 0.35794
17150 130.463 3.35359 2.94481 -3.28885 0.0353904 0.250612
17200 130.493 3.53172 2.6285 -3.33832 0.0634591 0.124923
17250 129.774 3.39902 2.60119 -3.29554 0.239528 -0.0658047
17300 128.687 3.221 2.47482 -3.25662 0.391154 0.0810706
17350 129.124 3.51894 2.58015 -3.26623 0.0420409 0.0686183
17400 130.381 3.56015 2.27029 -3.11978 0.00718626 -0.146214
17450 130.85 4.10714 2.71181 -3.32959 0.0842449 -0.192495
17500 131.088 4.066 2.75047 -3.30179 0.0996893 -0.102926
17550 134.033 4.29253 3.16688 -3.87286 -0.327886 0.0341023
17600 133.46 4.15875 3.31019 -3.80005 -0.416059 0.181648
17650 132.669 4.1843 3.37016 -3.84038 -0.406442 0.019559
17700 131.869 3.91415 3.05693 -3.50857 -0.27485 0.274316
17750 130.939 3.52476 3.00159 -3.44505 0.0500023 0.335326
17800 131.651 2.96194 2.80288 -3.45083 0.273805 0.36296
17850 132.55 2.60947 2.67167 -3.47758 0.416 0.362178
17900 131.209 2.54294 2.53892 -3.52755 0.384699 0.107217
17950 131.58 3.06136 2.41248 -3.50305 0.362813 -0.213305
18000 132.109 3.47084 2.85601 -3.48118 0.415329 -0.550304
18050 130.844 3.42615 3.21768 -3.25103 0.429935 -0.271821
18100 131.535 4.00882 2.86591 -3.36179 0.257818 0.0530109
18150 132.069 4.43271 2.8945 -3.73168 0.0714479 0.0476295
18200 132.981 4.76306 3.31739 -3.90395 0.320607 -0.258849
